,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING,CLIENT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYED
26276,5091203,0,0,0,0,0,0,4,1,C,0,4.0,0,AA,GOOD,F,N,Y,1.0,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-11126.0,-2087.0,1.0,1.0,1.0,0.0,Accountants,2.0,30.0,Y
26277,5091204,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,F,N,Y,1.0,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-11126.0,-2087.0,1.0,1.0,1.0,0.0,Accountants,2.0,30.0,Y
26312,5091247,0,0,0,0,0,0,17,1,C,0,17.0,0,AA,GOOD,F,Y,N,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16279.0,-1478.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,44.0,Y
26321,5091261,0,0,0,0,0,0,7,0,C,0,7.0,0,AA,GOOD,F,N,Y,0.0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,-16834.0,-1692.0,1.0,0.0,0.0,0.0,Medicine staff,1.0,46.0,Y
26339,5091287,0,0,0,0,0,0,39,19,C,0,39.0,0,AA,GOOD,F,N,Y,0.0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24580.0,365243.0,1.0,0.0,0.0,0.0,,1.0,67.0,N
26340,5091288,0,0,0,0,0,0,6,19,C,0,6.0,0,AA,GOOD,F,N,Y,0.0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24580.0,365243.0,1.0,0.0,0.0,0.0,,1.0,67.0,N
26365,5091335,0,0,0,0,0,0,14,22,C,0,14.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14773.0,-626.0,1.0,0.0,1.0,0.0,Managers,2.0,40.0,Y
26366,5091336,0,0,0,0,0,0,28,22,C,0,28.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14773.0,-626.0,1.0,0.0,1.0,0.0,Managers,2.0,40.0,Y
26425,5091410,0,0,0,0,0,0,54,6,C,0,54.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579.0,-1904.0,1.0,1.0,0.0,0.0,Laborers,1.0,48.0,Y
26427,5091412,0,0,0,0,0,0,32,6,C,0,32.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579.0,-1904.0,1.0,1.0,0.0,0.0,Laborers,1.0,48.0,Y
26429,5091415,0,0,0,0,0,0,31,6,C,0,31.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579.0,-1904.0,1.0,1.0,0.0,0.0,Laborers,1.0,48.0,Y
26451,5091438,0,0,0,0,0,0,13,1,C,-29,13.0,0,AA,GOOD,F,N,Y,2.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16725.0,-5618.0,1.0,0.0,0.0,0.0,Low-skill Laborers,4.0,45.0,Y
26453,5091440,0,0,0,0,0,0,13,1,C,-29,13.0,0,AA,GOOD,F,N,Y,2.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16725.0,-5618.0,1.0,0.0,0.0,0.0,Low-skill Laborers,4.0,45.0,Y
26455,5091442,0,0,0,0,0,0,13,1,C,-29,13.0,0,AA,GOOD,F,N,Y,2.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16725.0,-5618.0,1.0,0.0,0.0,0.0,Low-skill Laborers,4.0,45.0,Y
26502,5091494,0,0,0,0,0,0,26,13,C,0,26.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14436.0,-626.0,1.0,0.0,0.0,0.0,Cleaning staff,1.0,39.0,Y
26507,5091503,0,0,0,0,0,0,31,24,C,0,31.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18757.0,-2057.0,1.0,0.0,0.0,0.0,Core staff,2.0,51.0,Y
26508,5091504,0,0,0,0,0,0,29,24,C,0,29.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18757.0,-2057.0,1.0,0.0,0.0,0.0,Core staff,2.0,51.0,Y
26509,5091506,0,0,0,0,0,0,9,24,C,0,9.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18757.0,-2057.0,1.0,0.0,0.0,0.0,Core staff,2.0,51.0,Y
26527,5091532,0,0,0,0,0,0,13,36,C,0,13.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Working,Higher education,Married,House / apartment,-13682.0,-6105.0,1.0,0.0,0.0,0.0,,2.0,37.0,Y
26559,5091581,0,0,0,0,0,0,2,4,C,0,2.0,0,AA,GOOD,F,N,N,2.0,225000.0,Working,Secondary / secondary special,Married,With parents,-12244.0,-2361.0,1.0,0.0,0.0,0.0,Sales staff,4.0,33.0,Y
26565,5091589,0,0,0,0,0,0,15,25,C,0,15.0,0,AA,GOOD,F,N,Y,0.0,225000.0,Commercial associate,Incomplete higher,Married,With parents,-10159.0,-1204.0,1.0,0.0,0.0,0.0,Accountants,2.0,27.0,Y
26679,5091752,0,0,0,0,0,0,35,8,C,0,35.0,0,AA,GOOD,M,Y,N,2.0,135000.0,Working,Higher education,Married,House / apartment,-12725.0,-1631.0,1.0,0.0,0.0,0.0,Core staff,4.0,34.0,Y
26682,5091756,0,0,0,0,0,0,35,8,C,0,35.0,0,AA,GOOD,M,Y,N,2.0,135000.0,Working,Higher education,Married,House / apartment,-12725.0,-1631.0,1.0,0.0,0.0,0.0,Core staff,4.0,34.0,Y
26856,5091990,0,0,0,0,0,0,4,36,C,0,4.0,0,AA,GOOD,F,N,N,0.0,157500.0,Working,Higher education,Married,House / apartment,-18205.0,-9178.0,1.0,0.0,0.0,0.0,Core staff,2.0,49.0,Y
26858,5091992,0,0,0,0,0,0,11,36,C,0,11.0,0,AA,GOOD,F,N,N,0.0,157500.0,Working,Higher education,Married,House / apartment,-18205.0,-9178.0,1.0,0.0,0.0,0.0,Core staff,2.0,49.0,Y
26927,5092087,11,1,1,1,1,10,6,0,C,0,31.0,15,DD,BAD,M,Y,Y,2.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17320.0,-535.0,1.0,0.0,0.0,0.0,Laborers,4.0,47.0,Y
26945,5092117,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
26947,5092119,0,0,0,0,0,0,3,0,C,-1,3.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
26948,5092120,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
26949,5092121,0,0,0,0,0,0,3,0,C,-1,3.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
26950,5092122,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
26952,5092124,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
26962,5092136,5,0,0,0,0,1,0,50,5,-1,6.0,5,DD,BAD,F,N,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17000.0,-5740.0,1.0,0.0,0.0,0.0,Cooking staff,2.0,46.0,Y
26997,5092182,0,0,0,0,0,0,4,6,C,0,4.0,0,AA,GOOD,M,N,Y,0.0,63000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23724.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
26998,5092183,0,0,0,0,0,0,11,8,C,0,11.0,0,AA,GOOD,M,N,Y,0.0,63000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23724.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
26999,5092184,0,0,0,0,0,0,13,6,C,0,13.0,0,AA,GOOD,M,N,Y,0.0,63000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23724.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
27017,5092210,0,0,0,0,0,0,21,15,C,0,21.0,0,AA,GOOD,F,Y,Y,0.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-21502.0,-3122.0,1.0,0.0,0.0,0.0,Accountants,2.0,58.0,Y
27037,5092241,0,0,0,0,0,0,26,9,C,0,26.0,0,AA,GOOD,F,N,N,0.0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-20754.0,-2330.0,1.0,0.0,0.0,0.0,,2.0,56.0,Y
27039,5092245,2,0,1,1,1,1,0,2,X,0,6.0,5,DD,BAD,F,N,N,0.0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22111.0,365243.0,1.0,0.0,0.0,0.0,,2.0,60.0,N
27042,5092249,0,0,0,0,0,0,10,0,C,-45,10.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20009.0,-5099.0,1.0,1.0,1.0,0.0,Laborers,2.0,54.0,Y
27043,5092250,0,0,0,0,0,0,3,0,C,0,3.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20009.0,-5099.0,1.0,1.0,1.0,0.0,Laborers,2.0,54.0,Y
27073,5092288,0,0,0,0,0,0,8,15,C,0,8.0,0,AA,GOOD,F,N,Y,0.0,247500.0,Pensioner,Higher education,Married,House / apartment,-22107.0,365243.0,1.0,0.0,0.0,0.0,,2.0,60.0,N
27083,5092308,0,0,0,0,0,0,38,12,C,0,38.0,0,AA,GOOD,M,N,Y,0.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18625.0,-3153.0,1.0,0.0,1.0,0.0,Laborers,2.0,51.0,Y
27114,5092356,0,0,0,0,0,0,22,10,C,0,22.0,0,AA,GOOD,F,N,N,0.0,121500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-21587.0,-5009.0,1.0,0.0,0.0,0.0,Laborers,2.0,59.0,Y
27115,5092357,0,0,0,0,0,0,21,10,C,0,21.0,0,AA,GOOD,F,N,N,0.0,121500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-21587.0,-5009.0,1.0,0.0,0.0,0.0,Laborers,2.0,59.0,Y
27140,5092393,0,0,0,0,0,0,35,10,C,0,35.0,0,AA,GOOD,M,Y,Y,1.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11050.0,-443.0,1.0,1.0,0.0,0.0,Drivers,3.0,30.0,Y
27142,5092395,0,0,0,0,0,0,7,10,C,0,7.0,0,AA,GOOD,M,Y,Y,1.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11050.0,-443.0,1.0,1.0,0.0,0.0,Drivers,3.0,30.0,Y
27207,5092479,6,1,1,1,1,9,26,0,C,0,45.0,10,DD,BAD,M,N,N,1.0,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15014.0,-6866.0,1.0,0.0,0.0,0.0,Core staff,3.0,41.0,Y
27213,5093210,0,0,0,0,0,0,12,1,C,-40,12.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21833.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
27215,5093212,0,0,0,0,0,0,12,1,C,-15,12.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21833.0,365243.0,1.0,0.0,0.0,0.0,,2.0,59.0,N
27233,5093286,2,16,3,1,1,14,0,0,5,0,37.0,23,DD,BAD,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17576.0,-1216.0,1.0,0.0,0.0,0.0,Laborers,2.0,48.0,Y
27243,5093305,0,0,0,0,0,0,13,8,C,0,13.0,0,AA,GOOD,F,N,Y,0.0,270000.0,Working,Higher education,Single / not married,House / apartment,-23369.0,-3437.0,1.0,0.0,1.0,0.0,Managers,1.0,64.0,Y
27284,5094933,0,0,0,0,0,0,6,12,C,-1,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27285,5094934,0,0,0,0,0,0,6,12,C,-6,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27286,5094935,0,0,0,0,0,0,6,12,C,-14,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27287,5094936,0,0,0,0,0,0,6,12,C,-17,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27288,5094937,0,0,0,0,0,0,6,12,C,-28,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27290,5094939,0,0,0,0,0,0,6,12,C,-31,6.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27292,5094942,0,0,0,0,0,0,5,12,C,0,5.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21065.0,365243.0,1.0,0.0,1.0,0.0,,2.0,57.0,N
27297,5094954,0,0,0,0,0,0,19,18,C,0,19.0,0,AA,GOOD,F,N,Y,0.0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,-21775.0,365243.0,1.0,0.0,0.0,0.0,,1.0,59.0,N
27332,5095037,0,0,0,0,0,0,26,0,C,-17,26.0,0,AA,GOOD,M,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10305.0,-155.0,1.0,0.0,0.0,0.0,Laborers,2.0,28.0,Y
27335,5095040,0,0,0,0,0,0,6,0,C,0,6.0,0,AA,GOOD,M,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10305.0,-155.0,1.0,0.0,0.0,0.0,Laborers,2.0,28.0,Y
27336,5095041,0,0,0,0,0,0,5,0,C,0,5.0,0,AA,GOOD,M,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10305.0,-155.0,1.0,0.0,0.0,0.0,Laborers,2.0,28.0,Y
27338,5095043,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,M,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10305.0,-155.0,1.0,0.0,0.0,0.0,Laborers,2.0,28.0,Y
27424,5095227,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,M,Y,Y,2.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16032.0,-1221.0,1.0,0.0,0.0,0.0,Drivers,4.0,43.0,Y
27475,5095295,0,0,0,0,0,0,35,2,C,0,35.0,0,AA,GOOD,F,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-12322.0,-3717.0,1.0,0.0,0.0,0.0,Core staff,2.0,33.0,Y
27512,5095355,0,0,0,0,0,0,17,1,C,0,17.0,0,AA,GOOD,F,N,N,0.0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-9020.0,-1039.0,1.0,0.0,0.0,0.0,Sales staff,1.0,24.0,Y
27527,5095374,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,M,Y,Y,1.0,315000.0,Working,Higher education,Separated,House / apartment,-16166.0,-2531.0,1.0,0.0,0.0,0.0,Managers,2.0,44.0,Y
27565,5095454,0,0,0,0,0,0,14,5,C,-3,14.0,0,AA,GOOD,F,Y,Y,2.0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9868.0,-583.0,1.0,0.0,0.0,0.0,Sales staff,4.0,27.0,Y
27587,5095507,0,0,0,0,0,0,18,21,C,0,18.0,0,AA,GOOD,F,N,Y,0.0,157500.0,Working,Higher education,Married,House / apartment,-12086.0,-4175.0,1.0,0.0,1.0,0.0,Managers,2.0,33.0,Y
27588,5095508,0,0,0,0,0,0,8,21,C,0,8.0,0,AA,GOOD,F,N,Y,0.0,157500.0,Working,Higher education,Married,House / apartment,-12086.0,-4175.0,1.0,0.0,1.0,0.0,Managers,2.0,33.0,Y
27589,5095510,0,0,0,0,0,0,15,21,C,0,15.0,0,AA,GOOD,F,N,Y,0.0,157500.0,Working,Higher education,Married,House / apartment,-12086.0,-4175.0,1.0,0.0,1.0,0.0,Managers,2.0,33.0,Y
27661,5095674,0,0,0,0,0,0,17,22,C,0,17.0,0,AA,GOOD,F,N,N,0.0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22682.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
27662,5095676,0,0,0,0,0,0,3,22,C,0,3.0,0,AA,GOOD,F,N,N,0.0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22682.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
27663,5095678,0,0,0,0,0,0,28,22,C,0,28.0,0,AA,GOOD,F,N,N,0.0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22682.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
27664,5095679,0,0,0,0,0,0,39,22,C,0,39.0,0,AA,GOOD,F,N,N,0.0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22682.0,365243.0,1.0,0.0,0.0,0.0,,2.0,62.0,N
27721,5095796,0,0,0,0,0,0,19,24,C,0,19.0,0,AA,GOOD,M,Y,N,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16624.0,-4054.0,1.0,0.0,0.0,0.0,Laborers,2.0,45.0,Y
27738,5095839,33,1,0,0,0,6,0,0,5,0,40.0,34,DD,BAD,M,N,N,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14882.0,-1132.0,1.0,1.0,1.0,0.0,Laborers,2.0,40.0,Y
27754,5095868,0,0,0,0,0,0,34,5,C,0,34.0,0,AA,GOOD,F,N,N,0.0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,-5179.0,1.0,1.0,1.0,0.0,Core staff,2.0,41.0,Y
27782,5095922,0,0,0,0,0,0,1,36,C,0,1.0,0,AA,GOOD,F,N,N,0.0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20592.0,365243.0,1.0,0.0,1.0,0.0,,2.0,56.0,N
27873,5096071,0,0,0,0,0,0,51,9,C,0,51.0,0,AA,GOOD,M,N,N,1.0,207000.0,State servant,Higher education,Married,Office apartment,-14891.0,-2623.0,1.0,0.0,0.0,0.0,Core staff,3.0,40.0,Y
27959,5096184,0,0,0,0,0,0,4,1,C,0,4.0,0,AA,GOOD,F,N,N,0.0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-14715.0,-2654.0,1.0,1.0,0.0,0.0,Security staff,2.0,40.0,Y
27960,5096185,0,0,0,0,0,0,17,1,C,0,17.0,0,AA,GOOD,F,N,N,0.0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-14715.0,-2654.0,1.0,1.0,0.0,0.0,Security staff,2.0,40.0,Y
27961,5096196,0,0,0,0,0,0,4,1,C,-13,4.0,0,AA,GOOD,F,N,N,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21871.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
27962,5096197,0,0,0,0,0,0,4,1,C,-22,4.0,0,AA,GOOD,F,N,N,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21871.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
27963,5096199,0,0,0,0,0,0,4,1,C,-19,4.0,0,AA,GOOD,F,N,N,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21871.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
27964,5096200,0,0,0,0,0,0,3,1,C,0,3.0,0,AA,GOOD,F,N,N,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21871.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
27984,5096233,0,0,0,0,0,0,9,32,C,0,9.0,0,AA,GOOD,F,N,N,0.0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17087.0,-7310.0,1.0,1.0,1.0,0.0,Medicine staff,2.0,46.0,Y
28083,5096384,0,0,0,0,0,0,3,0,C,-5,3.0,0,AA,GOOD,M,N,N,0.0,112500.0,Pensioner,Higher education,Married,House / apartment,-20583.0,365243.0,1.0,0.0,1.0,0.0,,2.0,56.0,N
28152,5096509,0,0,0,0,0,0,3,0,C,-53,3.0,0,AA,GOOD,F,N,N,0.0,189000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16395.0,-523.0,1.0,0.0,0.0,0.0,Managers,2.0,44.0,Y
28164,5096527,10,1,1,1,1,12,22,1,C,-8,48.0,14,DD,BAD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,-20012.0,-584.0,1.0,0.0,0.0,0.0,Core staff,1.0,54.0,Y
28165,5096528,8,3,0,1,1,4,11,9,C,0,28.0,13,DD,BAD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,-20012.0,-584.0,1.0,0.0,0.0,0.0,Core staff,1.0,54.0,Y
28170,5096540,0,0,0,0,0,0,29,2,C,0,29.0,0,AA,GOOD,F,Y,N,0.0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14775.0,-4327.0,1.0,1.0,0.0,0.0,Medicine staff,2.0,40.0,Y
28272,5096743,34,2,1,1,1,2,0,1,0,0,41.0,39,DD,BAD,F,N,Y,0.0,180000.0,Working,Lower secondary,Widow,House / apartment,-16803.0,-2227.0,1.0,1.0,1.0,0.0,Cleaning staff,1.0,46.0,Y
28404,5096963,0,0,0,0,0,0,9,8,C,0,9.0,0,AA,GOOD,M,Y,N,0.0,675000.0,Commercial associate,Higher education,Married,House / apartment,-18126.0,-948.0,1.0,0.0,1.0,0.0,Managers,2.0,49.0,Y
28449,5097051,0,0,0,0,0,0,5,12,C,0,5.0,0,AA,GOOD,F,Y,Y,0.0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13170.0,-763.0,1.0,1.0,0.0,0.0,Core staff,2.0,36.0,Y
28459,5097065,10,1,1,1,1,10,11,0,C,0,35.0,14,DD,BAD,F,N,Y,0.0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-18971.0,-8161.0,1.0,0.0,0.0,0.0,Managers,2.0,51.0,Y
28463,5097073,0,0,0,0,0,0,26,13,C,-10,26.0,0,AA,GOOD,F,Y,Y,0.0,202500.0,State servant,Higher education,Single / not married,House / apartment,-22101.0,-15038.0,1.0,0.0,1.0,0.0,,1.0,60.0,Y
28468,5097084,0,0,0,0,0,0,59,1,C,0,59.0,0,AA,GOOD,F,N,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19499.0,365243.0,1.0,0.0,0.0,0.0,,2.0,53.0,N
28469,5097085,0,0,0,0,0,0,31,1,C,0,31.0,0,AA,GOOD,F,N,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19499.0,365243.0,1.0,0.0,0.0,0.0,,2.0,53.0,N
28510,5097145,15,8,3,1,1,6,0,0,5,0,34.0,28,DD,BAD,M,Y,N,1.0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14740.0,-1434.0,1.0,0.0,1.0,0.0,Managers,3.0,40.0,Y
28511,5097146,0,0,0,0,0,0,22,4,C,0,22.0,0,AA,GOOD,F,N,N,0.0,166500.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-21914.0,365243.0,1.0,0.0,0.0,0.0,,1.0,60.0,N
28666,5099897,0,0,0,0,0,0,19,7,C,0,19.0,0,AA,GOOD,F,Y,Y,0.0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-13687.0,-4144.0,1.0,0.0,0.0,0.0,Laborers,2.0,37.0,Y
28795,5100083,0,0,0,0,0,0,30,3,C,0,30.0,0,AA,GOOD,M,N,Y,1.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10815.0,-2806.0,1.0,0.0,0.0,0.0,Managers,3.0,29.0,Y
28833,5100144,0,0,0,0,0,0,9,4,C,0,9.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17563.0,-2715.0,1.0,0.0,0.0,0.0,Laborers,2.0,48.0,Y
28890,5100238,0,0,0,0,0,0,35,4,C,0,35.0,0,AA,GOOD,M,N,Y,1.0,382500.0,Working,Secondary / secondary special,Married,House / apartment,-12791.0,-460.0,1.0,0.0,0.0,0.0,,3.0,35.0,Y
28919,5100288,0,0,0,0,0,0,25,0,C,-19,25.0,0,AA,GOOD,F,Y,Y,1.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12625.0,-492.0,1.0,0.0,1.0,0.0,Core staff,3.0,34.0,Y
28933,5100313,0,0,0,0,0,0,2,52,C,0,2.0,0,AA,GOOD,F,Y,Y,0.0,139500.0,Commercial associate,Incomplete higher,Married,House / apartment,-15463.0,-2165.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,42.0,Y
28980,5100395,0,0,0,0,0,0,14,1,C,-41,14.0,0,AA,GOOD,M,Y,N,1.0,270000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-16507.0,-6761.0,1.0,0.0,0.0,0.0,Managers,3.0,45.0,Y
29002,5100427,29,0,0,0,0,8,0,5,5,-12,37.0,29,DD,BAD,F,N,Y,1.0,202500.0,Working,Incomplete higher,Married,House / apartment,-10746.0,-1100.0,1.0,0.0,1.0,0.0,Sales staff,3.0,29.0,Y
29003,5100428,29,0,0,0,0,7,0,5,5,0,36.0,29,DD,BAD,F,N,Y,1.0,202500.0,Working,Incomplete higher,Married,House / apartment,-10746.0,-1100.0,1.0,0.0,1.0,0.0,Sales staff,3.0,29.0,Y
